spotter,spotted,start_game_tick,end_game_tick,spotter_id,spotted_id,demo,hacking,start_frame_num,end_frame_num,color
EPSILON MAJ3R,apEX[D],298470,298574,90,97,320_titan-epsilon_de_cache.dem,0,268754,268852,greenBlue
EPSILON MAJ3R,apEX[D],298577,298621,90,97,320_titan-epsilon_de_cache.dem,0,268854,268896,greenBlue
EPSILON MAJ3R,Maniac,305640,305645,90,96,320_titan-epsilon_de_cache.dem,0,275476,275481,green
EPSILON MAJ3R,apEX[D],306236,306317,90,97,320_titan-epsilon_de_cache.dem,0,276035,276111,greenBlue
EPSILON MAJ3R,kennyS,306241,306311,90,98,320_titan-epsilon_de_cache.dem,0,276039,276105,redBlue
EPSILON MAJ3R,KQLY,306245,306267,90,95,320_titan-epsilon_de_cache.dem,0,276043,276064,blue
EPSILON MAJ3R,KQLY,306276,306295,90,95,320_titan-epsilon_de_cache.dem,0,276072,276090,blue
EPSILON MAJ3R,kennyS,306320,306329,90,98,320_titan-epsilon_de_cache.dem,0,276113,276122,redBlue
EPSILON MAJ3R,apEX[D],306504,306684,90,97,320_titan-epsilon_de_cache.dem,0,276286,276454,greenBlue
EPSILON MAJ3R,kennyS,306558,306688,90,98,320_titan-epsilon_de_cache.dem,0,276336,276458,redBlue
EPSILON MAJ3R,KQLY,306654,306682,90,95,320_titan-epsilon_de_cache.dem,0,276427,276453,blue
EPSILON MAJ3R,kennyS,306719,306752,90,98,320_titan-epsilon_de_cache.dem,0,276487,276518,redBlue
EPSILON MAJ3R,apEX[D],306798,306867,90,97,320_titan-epsilon_de_cache.dem,0,276561,276586,greenBlue
EPSILON MAJ3R,apEX[D],306966,307023,90,97,320_titan-epsilon_de_cache.dem,0,276719,276772,greenBlue
EPSILON MAJ3R,Ex6TenZ,318224,318265,90,94,320_titan-epsilon_de_cache.dem,0,287273,287312,red
EPSILON MAJ3R,Ex6TenZ,318321,318415,90,94,320_titan-epsilon_de_cache.dem,0,287364,287453,red
EPSILON MAJ3R,Ex6TenZ,318455,318518,90,94,320_titan-epsilon_de_cache.dem,0,287490,287531,red
EPSILON MAJ3R,Ex6TenZ,318569,318576,90,94,320_titan-epsilon_de_cache.dem,0,287597,287604,red
