73,i_eat_short_people_for_breakfast,Gary,15812,15852,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1
74,i_eat_short_people_for_breakfast,Chris,16210,16292,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
75,i_eat_short_people_for_breakfast,Martin,16220,16268,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
76,i_eat_short_people_for_breakfast,Chris,16370,16374,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
77,i_eat_short_people_for_breakfast,Chris,16381,16464,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
78,i_eat_short_people_for_breakfast,Martin,16392,16394,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
79,i_eat_short_people_for_breakfast,Chris,16650,16842,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
80,i_eat_short_people_for_breakfast,Michelle Obama,18105,18259,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
81,i_eat_short_people_for_breakfast,Martin,20177,20193,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
82,i_eat_short_people_for_breakfast,Gary,20181,20193,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1
83,i_eat_short_people_for_breakfast,Michelle Obama,20929,20945,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
84,i_eat_short_people_for_breakfast,Chris,21057,21077,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
85,i_eat_short_people_for_breakfast,Michelle Obama,21918,21926,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
86,i_eat_short_people_for_breakfast,Michelle Obama,22999,23011,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
87,i_eat_short_people_for_breakfast,Michelle Obama,23015,23089,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
88,i_eat_short_people_for_breakfast,Chris,23023,23057,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
89,i_eat_short_people_for_breakfast,Michelle Obama,23145,23171,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
90,i_eat_short_people_for_breakfast,Michelle Obama,23215,23231,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
91,i_eat_short_people_for_breakfast,Chris,23221,23247,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
92,i_eat_short_people_for_breakfast,Chris,23279,23287,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
93,i_eat_short_people_for_breakfast,Gary,23353,23421,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1
94,i_eat_short_people_for_breakfast,Michelle Obama,23371,23421,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
95,i_eat_short_people_for_breakfast,Martin,23379,23419,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
96,i_eat_short_people_for_breakfast,Chris,25112,25220,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
97,i_eat_short_people_for_breakfast,Michelle Obama,25338,25372,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
98,i_eat_short_people_for_breakfast,Chris,28583,28609,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
99,i_eat_short_people_for_breakfast,Chris,28697,28751,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
100,i_eat_short_people_for_breakfast,Michelle Obama,30318,30354,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
101,i_eat_short_people_for_breakfast,Chris,30544,30588,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
102,i_eat_short_people_for_breakfast,Martin,30750,30782,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
103,i_eat_short_people_for_breakfast,Michelle Obama,30862,30894,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
104,i_eat_short_people_for_breakfast,Michelle Obama,32849,32933,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
105,i_eat_short_people_for_breakfast,Michelle Obama,35729,35767,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
106,i_eat_short_people_for_breakfast,Michelle Obama,35799,35835,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
107,i_eat_short_people_for_breakfast,Michelle Obama,35855,35881,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
108,i_eat_short_people_for_breakfast,Martin,35987,36013,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
109,i_eat_short_people_for_breakfast,Chris,35987,36031,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
110,i_eat_short_people_for_breakfast,Chris,36073,36089,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
111,i_eat_short_people_for_breakfast,Gary,36309,36333,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1
112,i_eat_short_people_for_breakfast,Michelle Obama,37601,37637,16,21,9_19_21_durst_t_wang_ct_with_walls.dem,1
113,i_eat_short_people_for_breakfast,Chris,37691,37703,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
114,i_eat_short_people_for_breakfast,Chris,37711,37755,16,18,9_19_21_durst_t_wang_ct_with_walls.dem,1
115,i_eat_short_people_for_breakfast,Gary,37719,37871,16,14,9_19_21_durst_t_wang_ct_with_walls.dem,1
116,i_eat_short_people_for_breakfast,Martin,37871,37999,16,20,9_19_21_durst_t_wang_ct_with_walls.dem,1
117,Michelle Obama,i_eat_short_people_for_breakfast,6653,6701,21,16,9_19_21_durst_t_wang_ct_with_walls.dem,1
118,Michelle Obama,Adam,6733,6751,21,17,9_19_21_durst_t_wang_ct_with_walls.dem,1
